hospital_name,name,rating,review
Rumah Sakit Nasional Diponegoro,Chaerul Anwar,4.0,"(Translated by Google) One of the modern hospitals in the city of Semarang Located in the Undip area, the entry is quite far The place is spacious, the service is friendly & the conditions are good indoors / outside the hospital area is clean and maintained (Original) Salah satu rumah sakit modern yang ada di kota Semarang Berlokasi di area Undip, masuknya cukup jauh Tempatnya luas, pelayanan ramah & kondisi baik di dalam ruangan / di luar area RS bersih dan tetap terjaga"
Rumah Sakit Nasional Diponegoro,Fadil Mahetza Hardanto,1.0,"(Translated by Google) The service is so bad. Waiting for medicine is given a queue of 115 and currently it is still number 77. The queue doesn't move at all and it's been from 12 noon. I'm writing this at 1:07 p.m. Even though the drug that was waiting for was only 10 pills and that was to relieve the pain. Now instead of the pain going down, it hurts even more because the medicine isn't ready right away. Instead of getting healthier, it's even more stressful (Original) Pelayanannya payah sekali. Nunggu obat dikasih antrian 115 dan saat ini masih di nomor 77. Mana gak gerak sama sekali antriannya itu dan itu sudah dari jam 12 siang. Saya nulis ini di jam 1:07 siang. Padahal obat yang ditunggu ya cuman 10 butir dan itu buat meredakan rasa sakit. Sekarang bukannya rasa sakitnya turun malah tambah sakit gara2 obatnya ga segera siap. Bukannya tambah sehat malah tambah stress"
Rumah Sakit Nasional Diponegoro,Dwi Priyanto,1.0,"(Translated by Google) Security guard not friendly. I want to be hospitalized, the procedure is very long, even though the patient is already in pain. The ER is slow and unfriendly. There are still many hospitals that provide much better service than this. (Original) Satpam ora ramah. mau rawat inap yo prosedur lama banget, padahal pasien udah kesakitan. IGD yo lambat dan ga ramah. Masih banyak RS yg pelayanan jauh lebih baik dari ini."
Rumah Sakit Nasional Diponegoro,Nofel Merdiawati,1.0,"(Translated by Google) That's as appropriate to get 1 star. I'm a student with a fever, I have a fever, I ride a gojek to RSND, register to the lobby, I'm told to IgD, I've asked for a SM stamp to pay to the lobby, after that I take my ID card at the Igd. And the doctor said, if you walk, be careful. Pdhl as strong as that I walk. (Original) Sepantes itu buat dapet bintang 1. Aku mahasiswa pusing demam naik gojek ke rsnd, daftar ke lobby disuru ke igd, udah igd minta cap sm bayar ke lobby, abis itu ambil ktp di igd. Dan dokternya cm berpesan, kalo jalan hati hati. Pdhl segakuat itu gw jalan."
Rumah Sakit Nasional Diponegoro,andre wahyudi,1.0,"(Translated by Google) It's not clear, it's just that it's big outside when it's your turn to get treatment, it's difficult, it's not playing, you're told to wait without clarity. This time, you go to an unprofessional hospital. (Original) gak jelas cuman luar gede giliran mau berobat susah nya bukan main disuruh nunggu tanpa kejelasan baru kali ini ke rumah sakit ga profesional."
Rumah Sakit Nasional Diponegoro,Imam Santosa,3.0,"(Translated by Google) Diponegoro National Hospital, The hospital is located in the Tembalang area, more precisely in the Undip campus complex. Provides medical examination services for teeth, eyes, general, medical, rehabilitation and others. Plus value: 1. The price is pretty cheap 2. There is in a cool environment and not noisy 3. Dr. Tanti in the medical rehab department is very, very good 4. The number of patients is not much Negative Value: 1. Greetings, smiles, greetings have not become SOP, it seems. 2. Facilities are not complete 3. The toilet for the size of the hospital looks less clean, and there are some facilities that have been damaged 4. Wait for Doctor 2 hours by yourself, check only 2 minutes. (Original) Rumah Sakit nasional Diponegoro, Rumah sakit yang berlokasi di daerha Tembalang, lebih tepatnya di komplek kampus Undip. Menyediakan service pemeriksaan kesehatan untuk gigi, mata, umum, rehab medis, dalam dan lain lain. Nilai Plus: 1. Harga lumayan murah 2. Ada di lingkungan yang adem dan tidak bising 3. Dr. Tanti di bagian rehab medis sangat sangat baik 4. Jumlah patient belum banyak Nilai Negatif: 1. Senyum salam sapa belum menjadi SOP sepertinya. 2. Fasilitas belum lengkap 3. Toilet untuk ukuran rumah sakit terlihat kurang bersih, dan ada beberapa fasilitas yang sudah rusak 4. Nunggu DOkter 2 jam sendiri, periksa cuma 2 menit."
Rumah Sakit Nasional Diponegoro,eko 1105,5.0,"(Translated by Google) The first time I entered this hospital, I was immediately greeted by a friendly security guard who offered to help, after arriving at the Customer service counter, they were also not friendly at serving patients, anyway, I don't regret getting treatment here. (Original) Pertama masuk di Rumah sakit ini lngsung di sambut petugas satpam dg ramahnya dia menawarkan bantuan,,setelah smpai di loket Customer service mereka jga ramah melayani pasien,,pokoknya gak nyesel dech berobat di sini"
Rumah Sakit Nasional Diponegoro,Yoga Dwi Aprillianno,1.0,"(Translated by Google) The inpatient service is very very bad. Starting from the system, to the personal of the health worker. Imagine, just to get a glass of water from the hospital for the patient, the patient has to wait until mealtime. Some nurses are very curt and unresponsive. Even just to replace the infusion, I had to wait ±1 hour, even then I found the nurse just sitting at her station. Very very disappointed. Won't be here again. (Original) Pelayanan rawat inap sangat sangat buruk. Mulai dari sistem, sampai personal dari nakesnya. Bayangkan, hanya untuk mendapatkan segelas air dari RS untuk pasien, pasien harus menunggu sampai jam makan. Beberapa perawat sangat ketus dan tidak responsif. Bahkan hanya untuk sekedar mengganti infus habis harus menunggu ±1 jam, itu pun saya dapati perawat hanya duduk2 di stationnya. Sangat sangat kecewa. Gak akan kemari lagi."
Rumah Sakit Nasional Diponegoro,Puspitasari Notohatmodjo,5.0,"(Translated by Google) The hospital is located between the Tembalang undip campus, close to the Permata Hijau housing complex. The new hospital has 4 floors, there are operating room facilities that can be Laparatomi, and can use BPJS as indicated. Class 1 contains 2 beds. Class 2 contains 3 beds. Class 3 contains 4 beds. most of the rooms are equipped with air conditioning. clean hospital environment. (Original) RS ini letaknya di antara kampus undip Tembalang, dekat dengan perumahan Permata Hijau.. RS baru dengan 4 lantai, ada fasilitas kamar operasi yang bisa laparatomi, dan bisa menggunakan BPJS sesuai indikasi. kelas 1 berisi 2 tempat tidur. kelas 2 berisi 3 tempat tidur. kelas 3 berisi 4 tempat tidur. sebagian besar kamar dilengkapi dengan pendingin ruangan. lingkungan RS bersih."
Rumah Sakit Nasional Diponegoro,andree koncleng,2.0,"(Translated by Google) Nice atmosphere but only waiting for 2 patients for 2 hours until 2 hours, so it's not checked (Original) Suasna enak tpi cuma ngntri psien 2 org doank lamanya smpe 2 jm alhasil ga jdi priksa"
Rumah Sakit Nasional Diponegoro,MaMoWai勝之,5.0,(Translated by Google) Hospital for Student and General facilities. The difficulty of reaching quality health facilities in the Undip Tembalang campus area has been resolved with the presence of this RSND. complete facilities and optimal service. and the Emergency Room which is open 24 hours on Saturdays and Sundays makes RSND the first choice for Undip students to check their health. This facility is also commonly used for New Student Verification every year. (Original) Rumah Sakit fasilitas Mahasiswa dan juga Umum. Susahnya menjangkau fasilitas kesehatan yang berkualitas di area kampus Undip tembalang telah diselesesaikan seiring hadirnya RSND ini. fasilitas lengkap dan pelayanan optimal. serta IGD yang buka 24 jam pada hari Sabtu dan Minggu membuat RSND menjadi pilihan pertama mahasiswa undip untuk periksa kesehatan. fasilitas ini juga biasa dipakai untuk Verifikasi Mahasiswa Baru tiap tahunnya.
Rumah Sakit Nasional Diponegoro,Sukses Jaya,5.0,"(Translated by Google) Good fast friendly service, the facilities are quite good and not too crowded so I feel more comfortable 👍 (Original) Pelayanan ramah cepat bagus, fasilitas cukup baik dan tidak terlalu ramai sehingga saya rasa lebih nyaman 👍"
Rumah Sakit Nasional Diponegoro,bukan wibu,1.0,"(Translated by Google) the service is very long and not conditioned, even though the queue is small but it doesn't make sense, I just want the antigen to wait 4 hours (Original) pelayanan sangat lama dan kurang terkondisikan, padahal antrian sedikit tetapi tidak masuk akal cuman mau antigen nunggunya 4 jam"
Rumah Sakit Nasional Diponegoro,Rindita Santosa,5.0,(Translated by Google) Class C government hospital. not so crowded so it's good if you want a doctor here (BPJS or general) Hopefully the service will be improved (Original) RS pemerintah Kelas C. tidak begitu ramai jadi enak jika ingin dokter disini (BPJS atau umum) Semoga pelayanannya semakin ditingkatkan
Rumah Sakit Nasional Diponegoro,Biwaddo Hartoko,5.0,"(Translated by Google) Alhamdulillah, the friendliness of all officers ranging from security, registration, cashiers, laboratories, nurse nurses, doctors to cleaning service officers is equivalent to star hotel services. Patients are very comfortable with excellent service and the hospitality and sincerity of both medical and non-medical staff. One more thing, when the IV needle is inserted or removed the patient does not feel pain, masha Allah. May Allah give mercy and guidance to all staff and leaders of the RSND (Original) Alhamdulillah, keramahan seluruh petugas mulai dari sekuriti, registrasi, kasir, laboratorium, suster perawat, dokter hingga petugas cleaning service sudah setara dengan pelayanan hotel bintang. Pasien sangat nyaman atas pelayanan prima dan keramahan serta kesungguhan para petugas baik medis maupun non medis. Satu lagi, saat jarum infus masuk maupun dicabut pasien tak merasakan sakit, masya Allah. Semoga Allah memberikan rahmat dan hidayah kepada seluruh staf dan pimpinan RSND"
Rumah Sakit Nasional Diponegoro,Henri Sucahyo Purnomo,5.0,"(Translated by Google) One of the hospitals in the city of Semarang. A quite comfortable place with adequate facilities too. Located in the Diponegoro University complex in Semarang and become an integral part of this University. Clean place, spacious parking. Friendly, alert and professional service. This hospital is also often used as a reference for BPJS users (Original) Salah satu rumah sakit ki kota Semarang. Tempat yang cukup nyaman dengan fasilitas yang cukup memadahi juga. Berada dalam komplek Universitas Diponegoro Semarang dan menjadi satu kesatuan dari Universitas ini. Tempat bersih, parkir luas. Pelayanan ramah, sigap dan profesional. Rumah sakit ini juga sering dijadikan rujukan untuk pasien pengguna BPJS"
Rumah Sakit Nasional Diponegoro,Endah Nuraeni,1.0,"(Translated by Google) ER: critical patients were sent home.. (if it's not really bad, don't come here #what the emergency room staff say) Outpatient polyclinic: there is no genuine specialist. almost all undip fk students who checked (coas/resident).. Want to consul with someone who doesn't understand? The patient's disease problem is privacy, not all can understand, understand / competent and have no empathy... Wrong practice and untrustworthy. Unprofessional service. There is no dpjp responsibility. Forged signature. Registration bag: asked to register for a booking, didn't want to and was not friendly. Pharmacy department: dispensing old manufacturer's drugs (even though there are not that many patient queues) you can take a prescription the next day. Not all drugs are available.. and not all can be covered by BPJS.. Facilities like type C in general. The ct scan tool is broken. The first one to look for a laboratory/radiology, there is no direction to indicate the location (confusing). Very bad service. (Original) IGD : pasien gawat disuruh pulang.. (kalo gak parah banget jangan kesini #perkataan staf igd) Dipoli rawat jalan : gak ada dokter spesialis yang asli. hampir semua mahasiswa fk undip yang periksa (coas/residen).. Mau konsul dengan orang yang gak paham? Masalah penyakit pasien itu privasi gak semua bisa paham, ngerti /kompeten dan tidak ada empatinya... Salah praktek dan tidak amanah . Pelayanan tidak profesional. Tanggung jawab dpjp gak ada. Tanda tangan dipalsukan. Bag pendaftaran : dimintai tolong daftar booking gakmau dan bersikap kurang ramah. Bag farmasi : meracik obat pabrikan lamaaaa (padahal antrian pasien gak begitu banyak )bisa diambil resep besoknya. Tidak semua obat tersedia.. dan tidak semua bisa dicover bpjs.. Fasilitas seperti tipe c pada umumnya. Alat ct scan rusak. Yang baru pertama cari laborat/ radiologi gada arah pentunjuk lokasi (membingungkan). Buruk bangett pelanyanannya."
